name,smiles
danoprevir,CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O
cyclopiazonic-acid,CC(=O)C1C(=O)C2C3c4c[nH]c5cccc(c45)CC3C(C)(C)N2C1=O
golgicide-A;golgicide-a,Fc1cc(F)c2c(c1)C1C=CCC1C(c1cccnc1)N2
3-deazaneplanocin-A,Nc1nccc2c1ncn2C1C=C(CO)C(O)C1O
narlaprevir,CCCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
genipin,COC(=O)C1=COC(O)C2C(CO)=CCC12
PFI-3,O=C(C=CN1CC2CC1CN2c1ccccn1)c1ccccc1O
N-acetyl-D-glucosamine,CC(=O)NC(C=O)C(O)C(O)C(O)CO
tivantinib,O=C1NC(=O)C(c2cn3c4c(cccc24)CCC3)C1c1c[nH]c2ccccc12
VTP-27999,CNC(CNC(=O)N1CCCC(C(OCCNC(=O)OC)c2cccc(Cl)c2)C1)CC1CCCOC1
AZD9496,CC1Cc2c([nH]c3ccccc23)C(c2c(F)cc(C=CC(=O)O)cc2F)N1CC(C)(C)F
spiradoline,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCC2(CCCO2)CC1N1CCCC1
wortmannin,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1OC(C)=O
atizoram,COc1ccc(C2CNC(=O)NC2)cc1OC1CC2CCC1C2
LY288513,O=C1NN(C(=O)Nc2ccc(Br)cc2)C(c2ccccc2)C1c1ccccc1
Ko143,COc1ccc2c3c([nH]c2c1)C(CC(C)C)N1C(=O)C(CCC(=O)OC(C)(C)C)NC(=O)C1C3
FK-888,CN(Cc1ccccc1)C(=O)C(Cc1ccc2ccccc2c1)NC(=O)C1CC(O)CN1C(=O)c1cn(C)c2ccccc12
CDK9-IN-6,COCC(C)NC1CCC(Nc2cc(-c3cccc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1
VX-765,CCOC1OC(=O)CC1NC(=O)C1CCCN1C(=O)C(NC(=O)c1ccc(N)c(Cl)c1)C(C)(C)C
LY3000328,CNC(=O)OC1COc2ccc(N3CCN(C4COC4)CC3)cc2C1NC(=O)c1ccc(F)cc1
NVP-AEW541,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCC2)C1
ST-2825,NC(=O)C1CCSC2CC3(CCCN3C(=O)Cc3ccc(NC(=O)COc4ccc(Cl)cc4Cl)cc3)C(=O)N21
GDC-0068,CC(C)NCC(C(=O)N1CCN(c2ncnc3c2C(C)CC3O)CC1)c1ccc(Cl)cc1
allopurinol-riboside,O=c1ncnc2n(C3OC(CO)C(O)C3O)[nH]cc1-2
almorexant,CNC(=O)C(c1ccccc1)N1CCc2cc(OC)c(OC)cc2C1CCc1ccc(C(F)(F)F)cc1
GW-311616,CC(C)C1C(=O)N(S(C)(=O)=O)C2CCN(C(=O)C=CCN3CCCCC3)C12
AV-608,O=C(NC1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(Cc2ccc(Cl)cc2)C1)c1ccnc2ccccc12
"1,5-dicaffeoylquinic-acid",O=C(C=Cc1ccc(O)c(O)c1)OC1CC(OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)CC(O)C1O
AC-264613,CC(=NNC(=O)C1C(=O)NCC1c1ccccc1)c1cccc(Br)c1
mavoglurant,COC(=O)N1CCC2C1CCCC2(O)C#Cc1cccc(C)c1
dinoprostone,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O
NVP-ADW742,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCCC2)C1
PS178990,Cc1c(N2C(=O)C3C(O)CCN3C2=O)ccc(C#N)c1Cl
PF-04136309,O=C(NCC(=O)N1CCC(NC2CCC(O)(c3ccc(-c4ncccn4)cn3)CC2)C1)c1cccc(C(F)(F)F)c1
KP-1212,NC1=NC(=O)N(C2CC(O)C(CO)O2)CN1
salvianolic-acid-B,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O
L-760735,CC(OC1OCCN(Cc2nn[nH]c2CN(C)C)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
gentiopicrin,C=CC1C2=CCOC(=O)C2=COC1OC1OC(CO)C(O)C(O)C1O
glasdegib,CN1CCC(NC(=O)Nc2ccc(C#N)cc2)CC1c1nc2ccccc2[nH]1
taranabant,CC(NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)C(Cc1ccc(Cl)cc1)c1cccc(C#N)c1
adaptavir,CC(N)C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(N)=O)C(C)O)C(C)O)C(C)O)C(C)O
RN-1,CN1CCN(C(=O)CNC2CC2c2ccc(OCc3ccccc3)cc2)CC1
linsitinib,CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1
dizocilpine-(-);dizocilpine-(+),CC12NC(Cc3ccccc31)c1ccccc12
BQ-788,CCCCC(NC(=O)C(Cc1cn(C(=O)OC)c2ccccc12)NC(=O)C(CC(C)(C)C)NC(=O)N1C(C)CCCC1C)C(=O)O
cabotegravir,CC1COC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12
nutlin-3,COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1
CC-930,OC1CCC(Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n(C4CCOC4)c3n2)CC1
butaclamol,CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1
SDZ-SER-082,CN1CCC2CN3CCc4cccc(c43)C2C1
L-689560,O=C(Nc1ccccc1)NC1CC(C(=O)O)Nc2cc(Cl)cc(Cl)c21
LY411575,CC(NC(=O)C(O)c1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21
AZD4547,COc1cc(CCc2cc(NC(=O)c3ccc(N4CC(C)NC(C)C4)cc3)n[nH]2)cc(OC)c1
A-987306,Nc1nc2c(c(N3CCNCC3)n1)CCC1=C2C2CCCCC2O1
CGM097,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(c1ccc(N(C)CC3CCC(N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2
EGF816,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2C2CCCCN(C(=O)C=CCN(C)C)C2)ccn1
LY215490,O=C(O)C1CC2CC(CCc3nn[nH]n3)CCC2CN1
stobadine,Cc1ccc2c(c1)C1CN(C)CCC1N2
INCB-003284;INCB-3284,COc1ccc(C2(O)CCC(N3CCC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1
BMS-191095,CC1(C)Oc2ccc(C#N)cc2C(N(Cc2ncc[nH]2)c2ccc(Cl)cc2)C1O
CP-91149,CN(C)C(=O)C(O)C(Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1
pepstatin,CC(C)CC(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)O)C(C)C)C(C)C
anacetrapib,COc1cc(F)c(C(C)C)cc1-c1ccc(C(F)(F)F)cc1CN1C(=O)OC(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1C
GSK2256294A,CNc1nc(C)nc(NC2CCCC(C(=O)NCc3ccc(C#N)cc3C(F)(F)F)C2)n1
batimastat,CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)C(CSc1cccs1)C(=O)NO
BMS-688521,CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)C12CN(c1ccc(C(=O)O)cn1)CC2c1ccc(C#N)cc1
BMS-CCR2-22,CSc1ccc(C(=O)NC2CCCCC2NC(=O)CNC(=O)c2cc(C(F)(F)F)ccc2NC(=O)NC(C)C)cc1
LOXO-101,O=C(Nc1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12)N1CCC(O)C1
tagatose,O=C(CO)C(O)C(O)C(O)CO
lemborexant,Cc1ncc(OCC2(c3cccc(F)c3)CC2C(=O)Nc2ccc(F)cn2)c(C)n1
A-582941,CN1CC2CN(c3ccc(-c4ccccc4)nn3)CC2C1
SDZ-NKT-343,CN(Cc1ccccc1)C(=O)C(Cc1ccc2ccccc2c1)NC(=O)C1CCCN1C(=O)Nc1ccccc1[N+](=O)[O-]
vicriviroc,COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C
dihydrexidine,Oc1cc2c(cc1O)C1c3ccccc3CNC1CC2
ONX-0914,COc1ccc(CC(NC(=O)C(C)NC(=O)CN2CCOCC2)C(=O)NC(Cc2ccccc2)C(=O)C2(C)CO2)cc1
L-733060,FC(F)(F)c1cc(COC2CCCNC2c2ccccc2)cc(C(F)(F)F)c1
CP-316819,CON(C)C(=O)C(O)C(Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1
CUR-61414,COc1cccc(CN(C(=O)CC(C)(C)C)C2CC(C(=O)N3CCNCC3)N(Cc3ccc4c(c3)OCO4)C2)c1
WP1130,CCCC(NC(=O)C(C#N)=Cc1cccc(Br)n1)c1ccccc1
PF-03084014,CCCC(NC1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1
substance-p,CSCCC(NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)C1CCCN1C(=O)C(N)CCCNC(=N)N)C(N)=O
BMS-983970,NC(=O)C(CC1CC1)C(CCC(F)(F)F)C(=O)NC1N=C(c2ccccc2)c2cccc(F)c2NC1=O
tosedostat,CC(C)CC(C(=O)NC(C(=O)OC1CCCC1)c1ccccc1)C(O)C(=O)NO
omadacycline,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O
YO-01027,CC(NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21
EPZ020411,CNCCN(C)Cc1c[nH]nc1-c1ccc(OC2CC(OCCC3CCOCC3)C2)cc1
FR-139317,CC(C)CC(NC(=O)N1CCCCCC1)C(=O)NC(Cc1cn(C)c2ccccc12)C(=O)NC(Cc1ccccn1)C(=O)O
bremelanotide,CCCCC(NC(C)=O)C(=O)NC1CC(=O)NCCCCC(C(=O)O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2cnc[nH]2)NC1=O
JDTic,CC(C)C(CN1CCC(C)(c2cccc(O)c2)C(C)C1)NC(=O)C1Cc2ccc(O)cc2CN1
volasertib,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCC(N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C
rimcazole,CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1
exherin,CC(=O)NC1CSSCC(C(N)=O)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(Cc2cnc[nH]2)NC1=O
ku-0063794,COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4CC(C)OC(C)C4)nc3n2)cc1CO
genz-123346,CCCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2
marimastat,CNC(=O)C(NC(=O)C(CC(C)C)C(O)C(=O)NO)C(C)(C)C
PD-128907,CCCN1CCOC2c3cc(O)ccc3OCC21
delanzomib,CC(C)CC(NC(=O)C(NC(=O)c1cccc(-c2ccccc2)n1)C(C)O)B(O)O
E-64,CC(C)CC(NC(=O)C1OC1C(=O)O)C(=O)NCCCCN=C(N)N
isosteviol,CC12CCC3C(CCC4C(C)(C(=O)O)CCCC34C)(CC1=O)C2
tonabersat,CC(=O)c1ccc2c(c1)C(NC(=O)c1ccc(F)c(Cl)c1)C(O)C(C)(C)O2
OT-R-antagonist-1,CON=C1CC(C(=O)NCC(O)c2ccccc2)N(C(=O)c2ccc(-c3ccccc3C)cc2)C1
CP-99994,COc1ccccc1CNC1CCCNC1c1ccccc1
PHA-665752,Cc1[nH]c(C=C2C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCCC1CN1CCCC1
LY2874455,CC(Oc1ccc2[nH]nc(C=Cc3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl
oprozomib,COCC(NC(=O)c1cnc(C)s1)C(=O)NC(COC)C(=O)NC(Cc1ccccc1)C(=O)C1(C)CO1
BMS-587101,CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)C12CN(Cc1cc(C(=O)O)cs1)CC2c1ccc(C#N)cc1
MG-132,CC(C)CC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1
tabimorelin,CNC(=O)C(Cc1ccccc1)N(C)C(=O)C(Cc1ccc2ccccc2c1)N(C)C(=O)C=CCC(C)(C)N
AMG-232,CC(C)C(CS(=O)(=O)C(C)C)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
CUDC-427,CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)Nc1sc(-c2ncco2)nc1-c1ccccc1)C1CCCCC1
dideoxyadenosine,Nc1ncnc2c1ncn2C1CCC(CO)O1
Y-27152,CC(=O)N(OCc1ccccc1)C1c2cc(C#N)ccc2OC(C)(C)C1O
WP1066,CC(NC(=O)C(C#N)=Cc1cccc(Br)n1)c1ccccc1
DMP-777,CCCC(NC(=O)N1C(=O)C(CC)(CC)C1Oc1ccc(C(=O)N2CCN(C)CC2)cc1)c1ccc2c(c1)OCO2
sorbitan-monostearate,CCCCCCCCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O
GSK923295,CC(C)Oc1ccc(C(=O)NC(CNC(=O)CN(C)C)Cc2ccc(-c3cn4cccc(C(C)O)c4n3)cc2)cc1Cl
MK-3207,O=C(CN1C(=O)C2(CCCC2)NCC1c1cc(F)cc(F)c1)Nc1ccc2c(c1)CC1(C2)C(=O)Nc2ncccc21
LY2140023,NC1(C(=O)O)CS(=O)(=O)C2C(C(=O)O)C21
evacetrapib,Cc1cc(C)c2c(c1)C(N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2CC1CCC(C(=O)O)CC1
GW-6471,CCC(=O)NCC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)NC(C)=CC(=O)c1ccc(C(F)(F)F)cc1
telcagepant,O=C(NC1CCC(c2cccc(F)c2F)CN(CC(F)(F)F)C1=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1
GSK2879552,O=C(O)c1ccc(CN2CCC(CNC3CC3c3ccccc3)CC2)cc1
LY2857785,CC(C)c1c2cc(-c3ccnc(NC4CCC(NC5CCOCC5)CC4)n3)ccc2nn1C
VCH-916,COC1CCC(N(C(=O)C2CCC(C)CC2)c2cc(C3=CCCCC3)sc2C(=O)O)CC1
semagacestat,CC(NC(=O)C(O)C(C)C)C(=O)NC1C(=O)N(C)CCc2ccccc21
McN-5652-(+/-),CSc1ccc(C2CN3CCCC3c3ccccc32)cc1
ISRIB,O=C(COc1ccc(Cl)cc1)NC1CCC(NC(=O)COc2ccc(Cl)cc2)CC1
P276-00,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C1CO
SNC-80,C=CCN1CC(C)N(C(c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)CC1C
asunaprevir,C=CC1CC1(NC(=O)C1CC(Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
GDC-0152,CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)Nc1snnc1-c1ccccc1)C1CCCCC1
SB-612111,Cc1cccc2c1CCC(CN1CCC(c3c(Cl)cccc3Cl)CC1)CC2O
DBPR108,CC(C)(CC(=O)N1CCCC1)NCC(=O)N1CC(F)CC1C#N
R-96544,COc1cccc(CCc2ccccc2OCCC2CC(O)CN2C)c1
talmapimod,CC1CN(C(=O)c2cc3c(C(=O)C(=O)N(C)C)cn(C)c3cc2Cl)C(C)CN1Cc1ccc(F)cc1
U-50488-(-),CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCCC1N1CCCC1
BW-373U86,C=CCN1CC(C)N(C(c2ccc(C(=O)N(CC)CC)cc2)c2cccc(O)c2)CC1C
MK-6096,Cc1ccc(-c2ncccn2)c(C(=O)N2CC(COc3ccc(F)cn3)CCC2C)c1
LCL-161,CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1
BIMU-8,CC(C)n1c(=O)n(C(=O)NC2CC3CCC(C2)N3C)c2ccccc21
CEP-37440,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCCC(N2CCN(CCO)CC2)C3)ncc1Cl
Teijin-compound-1,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CCN(Cc2ccc(Cl)cc2)C1
SAG,CNC1CCC(N(Cc2cccc(-c3ccncc3)c2)C(=O)c2sc3ccccc3c2Cl)CC1
SDM25N,C=C(C)CN1CCC23c4c5ccc(O)c4OC2c2[nH]c4ccccc4c2CC3(O)C1C5
Y-26763,CC(=O)N(O)C1c2cc(C#N)ccc2OC(C)(C)C1O
taltobulin,CNC(C(=O)NC(C(=O)N(C)C(C=C(C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1
antagonist-g,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)N(C)C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)CCCNC(=N)N)C(N)=O
AMG-925,CC1CCC(n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1
AJ76-(+),CCCNC1CCc2c(OC)cccc2C1C
TC-OT-39,Cc1cc(C(=O)N2Cc3cnn(C)c3Nc3ccccc32)ccc1CNC(=O)N1CCCC1C(=S)N1CCCN(C)CC1
AVN-944,CCC(CC#N)OC(=O)NC(C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1
CC-223,COC1CCC(N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1
UK-356618,Cc1cc(CCCC(CC(=O)NO)C(=O)NC(C(=O)NC(C)c2ccccc2)C(C)(C)C)ccc1-c1ccccc1
OTS167,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1NC1CCC(CN(C)C)CC1
UNC2025,CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn(C3CCC(O)CC3)c2n1
ATN-161,CC(=O)N1CCCC1C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(CS)C(=O)NC(CC(N)=O)C(N)=O
8-bromo-cGMP,Nc1nc(O)c2nc(Br)n(C3OC4COP(=O)(O)OC4C3O)c2n1
PF-04691502,COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCC(OCCO)CC3)c2=O)cn1
SAR405,CC1COCCN1c1cc(=O)n2c(n1)N(Cc1cncc(Cl)c1)C(C(F)(F)F)CC2
KU-60019,CC1CN(CC(=O)Nc2ccc3c(c2)Cc2cccc(-c4cc(=O)cc(N5CCOCC5)o4)c2S3)CC(C)O1
BIO-1211,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)N2CCCC2C(=O)O)C(C)C)cc1
apricitabine,Nc1ccn(C2COC(CO)S2)c(=O)n1
AZD2014,CNC(=O)c1cccc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)c1
AY-9944,Clc1ccccc1CNCC1CCC(CNCc2ccccc2Cl)CC1
PCO-400,CC1(C)Oc2ccc(C#N)cc2C(OC2=CC(=O)CC2)C1O
orphanin-fq,CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)CNC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccccc1)C(C)O)C(=O)NC(C)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)O
ONO-4817,CCOCOCC(CC(C)C(=O)NO)NC(=O)c1ccc(Oc2ccccc2)cc1
PF-04447943,CC1CN(Cc2ncccn2)CC1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1
amibegron,CCOC(=O)COc1ccc2c(c1)CC(NCC(O)c1cccc(Cl)c1)CC2
HKI-357,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C
cilengitide,CC(C)C1C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)N1C
THZ1,CN(C)CC=CC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)cc1
THZ2,CN(C)CC=CC(=O)Nc1cccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)c1
SU014813,Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC(O)CN1CCOCC1
quinelorane,CCCN1CCCC2Cc3nc(N)ncc3CC21
RU-42173,CC(C)NC1CCn2c(=O)[nH]c3cccc(c32)C1O
neratinib,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C
quinpirol-(-),CCCN1CCCC2Cc3n[nH]cc3CC21
SLV-320,OC1CCC(Nc2nc(-c3ccccc3)nc3[nH]ccc23)CC1
CHIR-124,O=c1[nH]c2ccc(Cl)cc2c(NC2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1
DAPT,CC(NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC(C(=O)OC(C)(C)C)c1ccccc1
AP1903,CCC(C(=O)N1CCCCC1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCNC(=O)COc2cccc(C(CCc3ccc(OC)c(OC)c3)OC(=O)C3CCCCN3C(=O)C(CC)c3cc(OC)c(OC)c(OC)c3)c2)c1)c1cc(OC)c(OC)c(OC)c1
alvocidib,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1
PF-03758309,Cc1nc(Nc2n[nH]c3c2CN(C(=O)NC(CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1
GDC-0994;ravoxertinib,Cn1nccc1Nc1nccc(-c2ccn(C(CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1
g-caryophyllene,C=C1CCC=C(C)CCC2C1CC2(C)C
LCQ908,O=C(O)CC1CCC(c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1
A-922500;A922500,O=C(Nc1ccccc1)Nc1ccc(-c2ccc(C(=O)C3CCCC3C(=O)O)cc2)cc1
VX-11e,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)NC(CO)c2cccc(Cl)c2)c1
E-2012,COc1cc(C=C2CCCN(C(C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1
LY2452473,CC(C)OC(=O)NC1Cc2c(n(Cc3ccccn3)c3ccc(C#N)cc23)C1
lestaurtinib,CC12OC(CC1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O
GNF-5837,Cc1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1Nc1ccc2c(c1)NC(=O)C2=Cc1ccc[nH]1
pelitinib,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C
NVP-HSP990,COc1cccc(-c2cc(F)ccc2C2Cc3nc(N)nc(C)c3C(=O)N2)n1
PD-173212,CC(C)CC(C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)NC(C)(C)C)N(C)Cc1ccc(C(C)(C)C)cc1
LB-100,CN1CCN(C(=O)C2C3CCC(O3)C2C(=O)O)CC1
SNX-2112,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(NC4CCC(O)CC4)c3)c2C1
examorelin,Cc1[nH]c2ccccc2c1CC(NC(=O)C(N)Cc1cnc[nH]1)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(N)=O
BVD-523,CC(C)Nc1cc(-c2c[nH]c(C(=O)NC(CO)c3cccc(Cl)c3)c2)c(Cl)cn1
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2CC(C(=O)NC3CCCCC3)CCC2C)n1
BI-847325,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)C2=C(Nc1ccc(CN(C)C)cc1)c1ccccc1
arctigenin,COc1cc(CC2C(=O)OCC2Cc2ccc(OC)c(OC)c2)ccc1O
taxifolin,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O
UH-232-(+),CCCN(CCC)C1CCc2c(OC)cccc2C1C
AZD3759,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)CC1C
TXA127,CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(N)CC(=O)O)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)N1CCCC1C(=O)O
NS-018,CC(Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1
AZ960,Cc1cc(Nc2nc(NC(C)c3ccc(F)cc3)c(C#N)cc2F)n[nH]1
ozanimod,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1C#N
CCG-63808,Cc1cccn2c(=O)c(C=C(C#N)c3nc4ccccc4s3)c(Oc3ccc(F)cc3)nc12
NVS-PAK1-1,CC(C)NC(=O)N1CCC(NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1
AZD1208,NC1CCCN(c2c(C=C3SC(=O)NC3=O)cccc2-c2ccccc2)C1
voreloxin,CNC1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)CC1OC
